"","x"
"4722",1
"4723",0
"4724",2
"4725",0
"4726",3
"4727",0
"4728",0
"4729",0
"4730",0
"4731",0
"4732",0
"4733",1
"4734",0
"4735",0
"4736",0
"4737",1
"4738",1
"4739",1
"4740",0
"4741",3
"4742",-2
"4743",2
"4744",2
"4745",0
"4746",1
"4747",1
"4748",0
"4749",3
"4750",1
"4751",0
"4752",2
"4753",0
"4754",0
"4755",1
"4756",-1
"4757",1
"4758",-1
"4759",0
"4760",0
"4761",0
"4762",0
"4763",0
"4764",1
"4765",2
"4766",1
"4767",1
"4768",-1
"4769",1
"4770",0
"4771",1
"4772",-1
"4773",0
"4774",2
"4775",0
"4776",1
"4777",2
"4778",-2
"4779",0
"4780",1
"4781",1
"4782",2
"4783",-2
"4784",0
"4785",0
"4786",3
"4787",3
"4788",1
"4789",2
"4790",1
"4791",0
"4792",0
"4793",0
"4794",1
"4795",-1
"4796",-1
"4797",0
"4798",0
"4799",1
"4800",-1
"4801",-1
"4802",1
"4803",2
"4804",2
"4805",-2
"4806",1
"4807",1
"4808",1
"4809",0
"4810",1
"4811",0
"4812",-1
"4813",2
"4814",-1
"4815",0
"4816",0
"4817",-1
"4818",1
"4819",0
"4820",0
"4821",2
"4822",0
"4823",1
"4824",-3
"4825",0
"4826",1
"4827",1
"4828",1
"4829",1
"4830",0
"4831",0
"4832",0
"4833",0
"4834",1
"4835",0
"4836",-1
"4837",1
"4838",1
"4839",-1
"4840",1
"4841",-1
"4842",0
"4843",-2
"4844",0
"4845",1
"4846",1
"4847",-1
"4848",1
"4849",1
"4850",2
"4851",1
"4852",-1
"4853",0
"4854",1
"4855",0
"4856",1
"4857",3
"4858",-1
"4859",1
"4860",0
"4861",3
"4862",1
"4863",0
"4864",-1
"4865",-2
"4866",0
"4867",0
"4868",1
"4869",0
"4870",1
"4871",2
"4872",2
"4873",-1
"4874",0
"4875",1
"4876",0
"4877",1
"4878",2
"4879",2
"4880",1
"4881",0
"4882",0
"4883",0
"4884",0
"4885",-1
"4886",2
"4887",1
"4888",0
"4889",2
"4890",1
"4891",0
"4892",-1
"4893",1
"4894",0
"4895",1
"4896",-1
"4897",0
"4898",-1
"4899",2
"4900",0
"4901",1
"4902",-1
"4903",1
"4904",0
"4905",1
"4906",-1
"4907",-1
"4908",1
"4909",0
"4910",2
"4911",0
"4912",1
"4913",0
"4914",1
"4915",0
"4916",-1
"4917",0
"4918",2
"4919",0
"4920",0
"4921",2
"4922",1
"4923",-1
"4924",0
"4925",0
"4926",2
"4927",1
"4928",-1
"4929",1
"4930",1
"4931",1
"4932",3
"4933",0
"4934",3
"4935",1
"4936",-2
"4937",1
"4938",0
"4939",-3
"4940",0
"4941",0
"4942",1
"4943",0
"4944",0
"4945",1
"4946",3
"4947",2
"4948",0
"4949",0
"4950",2
"4951",1
"4952",0
"4953",4
"4954",1
"4955",1
"4956",-1
"4957",-2
"4958",-1
"4959",0
"4960",0
"4961",0
"4962",0
"4963",1
"4964",-1
"4965",0
"4966",2
"4967",0
"4968",0
"4969",1
"4970",0
"4971",0
"4972",0
"4973",0
"4974",2
"4975",1
"4976",1
"4977",1
"4978",0
"4979",1
"4980",1
"4981",0
"4982",4
"4983",1
"4984",-1
"4985",-2
"4986",0
"4987",0
"4988",3
"4989",1
"4990",2
"4991",4
"4992",0
"4993",0
"4994",3
"4995",0
"4996",-1
"4997",1
"4998",0
"4999",-1
"5000",0
"5001",0
"5002",0
"5003",1
"5004",0
"5005",1
"5006",2
"5007",1
"5008",2
"5009",1
"5010",0
"5011",1
"5012",0
"5013",0
"5014",2
"5015",3
"5016",0
"5017",1
"5018",0
"5019",2
"5020",2
"5021",0
"5022",4
"5023",2
"5024",1
"5025",-2
"5026",1
"5027",1
"5028",0
"5029",0
"5030",1
"5031",0
"5032",1
"5033",0
"5034",-1
"5035",1
"5036",0
"5037",-1
"5038",1
"5039",1
"5040",0
"5041",1
"5042",0
"5043",3
"5044",0
"5045",0
"5046",0
"5047",1
"5048",0
"5049",0
"5050",1
"5051",0
"5052",0
"5053",1
"5054",3
"5055",1
"5056",0
"5057",2
"5058",0
"5059",1
"5060",2
"5061",1
"5062",0
"5063",0
"5064",0
"5065",1
"5066",1
"5067",1
"5068",0
"5069",-1
"5070",0
"5071",0
"5072",0
"5073",0
"5074",-1
"5075",0
"5076",-1
"5077",1
"5078",0
"5079",2
"5080",1
"5081",0
"5082",-1
"5083",-1
"5084",2
"5085",0
"5086",1
"5087",1
"5088",0
"5089",1
"5090",0
"5091",2
"5092",0
"5093",0
"5094",2
"5095",-2
"5096",0
"5097",0
"5098",1
"5099",0
"5100",1
"5101",1
"5102",0
"5103",0
"5104",0
"5105",-1
"5106",2
"5107",1
"5108",0
"5109",0
"5110",0
"5111",1
"5112",1
"5113",-1
"5114",2
"5115",1
